id;name;image;code;colors;brand_id;repair_category_id;status;sort_order
4765;7 plus;https://fdn2.gsmarena.com/vv/bigpic/nokia-7-plus-.jpg;;Black/Copper, White/Copper;15;1;;
4766;6.1;https://fdn2.gsmarena.com/vv/bigpic/nokia-6-2018.jpg;;Black/Copper, White/Iron, Blue/Gold;15;1;;
4767;1;https://fdn2.gsmarena.com/vv/bigpic/nokia-1-.jpg;;Warm Red, Dark Blue;15;1;;
4768;3310 4G;https://fdn2.gsmarena.com/vv/bigpic/nokia-3310-2017-4g.jpg;;Azure, Yellow, Warm Red, Charcoa;15;1;;
4769;2;https://fdn2.gsmarena.com/vv/bigpic/nokia2-.jpg;;Pewter/Black, Pewter/White, Copper/Black;15;1;;
4770;7;https://fdn2.gsmarena.com/vv/bigpic/nokia-7-.jpg;;Gloss Black, Matt White;15;1;;
4771;3310 3G;https://fdn2.gsmarena.com/vv/bigpic/nokia-3310-2017-1.jpg;;Azure, Yellow, Warm Red, Charcoa;15;1;;
4772;8;https://fdn2.gsmarena.com/vv/bigpic/nokia-8-.jpg;;Tempered Blue, Polished Blue, Steel, Polished Copper;15;1;;
4773;105 (2017);https://fdn2.gsmarena.com/vv/bigpic/nokia-105-2017.jpg;;Black, Blue, White;15;1;;
4774;130 (2017);https://fdn2.gsmarena.com/vv/bigpic/nokia-130-2017.jpg;;Red, Grey, Black;15;1;;
4775;3;https://fdn2.gsmarena.com/vv/bigpic/nokia-3.jpg;;Silver White, Matte Black, Tempered Blue, Copper White;15;1;;
4776;5;https://fdn2.gsmarena.com/vv/bigpic/nokia-5n.jpg;;Tempered Blue, Silver, Matte Black, Copper;15;1;;
4777;6;https://fdn2.gsmarena.com/vv/bigpic/nokia-6.jpg;;Arte Black, Matte Black, Tempered Blue, Silver, Copper;15;1;;
4778;3310 (2017);https://fdn2.gsmarena.com/vv/bigpic/nokia-3310-2017-orig.jpg;;Warm Red (Glossy), Dark Blue (Matte), Yellow (Glossy), Grey (Matte);15;1;;
4779;150;https://fdn2.gsmarena.com/vv/bigpic/nokia-150-.jpg;;Black, White;15;1;;
4780;216;https://fdn2.gsmarena.com/vv/bigpic/nokia-216-new.jpg;;Black, Gray, Mint;15;1;;
4781;230 Dual SIM;https://fdn2.gsmarena.com/vv/bigpic/nokia-230-ds.jpg;;Black, White;15;1;;
4782;230;https://fdn2.gsmarena.com/vv/bigpic/nokia-230-.jpg;;Black, White, Dark Blue, Light Gray;15;1;;
4783;222 Dual SIM;https://fdn2.gsmarena.com/vv/bigpic/nokia-222-ds.jpg;;Black, White;15;1;;
4784;222;https://fdn2.gsmarena.com/vv/bigpic/nokia-222.jpg;;Black, White;15;1;;
4785;105 Dual SIM (2015);https://fdn2.gsmarena.com/vv/bigpic/nokia-105-ds-2015.jpg;;Black, Cyan, White;15;1;;
4786;105 (2015);https://fdn2.gsmarena.com/vv/bigpic/nokia-105-2015.jpg;;Black, Cyan, White;15;1;;
4787;215;https://fdn2.gsmarena.com/vv/bigpic/nokia-215-1.jpg;;Black, White, Green;15;1;;
4788;215 Dual SIM;https://fdn2.gsmarena.com/vv/bigpic/nokia-215-ds.jpg;;Black, White, Green;15;1;;
4789;Lumia 638;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-638.jpg;;Black;15;1;;
4790;N1;https://fdn2.gsmarena.com/vv/bigpic/nokia-n1.jpg;;Natural Aluminum, Lava Gray;15;2;;
4791;Lumia 730 Dual SIM;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-730.jpg;;Orange, green, white, black;15;1;;
4792;Lumia 735;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-735.jpg;;Orange, green, white, black;15;1;;
4793;Lumia 830;https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-830.jpg;;Orange, green, white, black, gold;15;1;;
