id;name;image;code;colors;brand_id;repair_category_id;status;sort_order
290;ELLE GlamPhone;https://fdn2.gsmarena.com/vv/bigpic/alcatel-elle-glamphone.jpg;;Purple, White;4;1;;
291;OT-363;https://fdn2.gsmarena.com/vv/bigpic/alcatel-363.jpg;;Titanium Grey, Cherry Red & Turquoise;4;1;;
292;Roadsign;https://fdn2.gsmarena.com/vv/bigpic/alcatel-rodesign.jpg;;Black;4;1;;
293;OT-303;https://fdn2.gsmarena.com/vv/bigpic/alcatel-303.jpg;;Titanium Grey, Cherry Red & Turquoise;4;1;;
294;OT-222;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-222.jpg;;Cherry Red, Titanium Grey;4;1;;
295;OT-280;https://fdn2.gsmarena.com/vv/bigpic/alcatel-280.jpg;;Acid Green;4;1;;
296;OT-202;https://fdn2.gsmarena.com/vv/bigpic/alcatel-202.jpg;;;4;1;;
297;OT-S121;https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-121.jpg;;;4;1;;
298;OT-111;https://fdn2.gsmarena.com/vv/bigpic/alcatel-111.jpg;;;4;1;;
299;OT-102;https://fdn2.gsmarena.com/vv/bigpic/alcatel-102.jpg;;;4;2;;
300;Mandarina Duck Moon;https://fdn2.gsmarena.com/vv/bigpic/alcatel-mandarina-duck-moon.jpg;;;4;1;;
301;Mandarina Duck;https://fdn2.gsmarena.com/vv/bigpic/alcatel-mandarina-duck.jpg;;Cherry Red, Lilac, Green;4;1;;
302;OT-I650 SPORT;https://fdn2.gsmarena.com/vv/bigpic/alcatel-sport.jpg;;Black & Orange;4;1;;
303;OT-I650 PRO;https://fdn2.gsmarena.com/vv/bigpic/alcatel-pro.jpg;;Black with Chrome;4;1;;
304;OT-V770;https://fdn2.gsmarena.com/vv/bigpic/alcatel-v770.jpg;;Glossy White, Soft Touch Black;4;1;;
305;OT-V670;https://fdn2.gsmarena.com/vv/bigpic/alcatel-v670.jpg;;Soft Touch Black;4;1;;
306;OT-V607A;https://fdn2.gsmarena.com/vv/bigpic/alcatel-v607a.jpg;;Orange, Dark Blue, Red ;4;1;;
307;OT-V570;https://fdn2.gsmarena.com/vv/bigpic/alcatel-v570.jpg;;Black;4;1;;
308;OT-V270;https://fdn2.gsmarena.com/vv/bigpic/alcatel-v270.jpg;;;4;1;;
